id,date,five_year,quarter,year,month,month_name,day,region,country,alpha2,alpha3,province_state,city,lat,lon,is_success,is_suicide,is_property_damaged,terr_group,is_claimed,attack_type,weapon_type,weapon_subtype,target_type,target_subtype,target_nationality,fatalities_total,fatalities_terrorists,wounded_total,wounded_terrorists,is_hostage,hostages_total,hostage_duration,is_ransom
201606120034,2016-06-12,2016-2020,2,2016,6,Jun,12,Eastern,Turkiye,TR,TUR,Kars,Kagizman district,40.140648,43.119118,1,0,0,Kurdistan Workers' Party (PKK),0.0,Armed Assault,Explosives,Projectile,Security,Military_Facility,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606120039,2016-06-12,2016-2020,2,2016,6,Jun,12,Northern,United Kingdom,GB,GBR,Northern Ireland,Lisburn,54.515694,-6.055724,1,0,1,UKN,0.0,Infrastructure Attack,Incendiary,Molotov Cocktail/Petrol Bomb,Civilian,Residence,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606120041,2016-06-12,2016-2020,2,2016,6,Jun,12,Eastern,Turkiye,TR,TUR,Sanliurfa,Sanliurfa,37.177042,38.794148,0,0,0,Islamic State of Iraq and the Levant (ISIL),1.0,Assassination,Firearms,UKN,Media,Media_Newspaper,Syria,0.0,0.0,1.0,0.0,0.0,0,0.0,UKN
201606130011,2016-06-13,2016-2020,2,2016,6,Jun,13,Western,France,FR,FRA,Ile-de-France,Magnanville,48.969002,1.684609,1,0,0,Jihadi-inspired extremists,1.0,Assassination,Melee,Sharp Object,Security,Police_Personnel,France,3.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0
201606130027,2016-06-13,2016-2020,2,2016,6,Jun,13,Eastern,Turkiye,TR,TUR,Tunceli,Ovacik,39.35808,39.214564,1,1,1,Kurdistan Workers' Party (PKK),0.0,Bombing,Explosives,Vehicle,Government,Judicial_Facility,Turkey,1.0,1.0,9.0,0.0,0.0,0,0.0,UKN
201606130033,2016-06-13,2016-2020,2,2016,6,Jun,13,Eastern,Turkiye,TR,TUR,Istanbul,Istanbul,41.106178,28.689863,0,0,0,UKN,0.0,Bombing,Explosives,UKN,UKN,UKN,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606140027,2016-06-14,2016-2020,2,2016,6,Jun,14,Eastern,Turkiye,TR,TUR,Bitlis,UKN,38.400569,42.109502,0,0,0,UKN,0.0,Bombing,Explosives,Vehicle,UKN,UKN,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606140029,2016-06-14,2016-2020,2,2016,6,Jun,14,Eastern,Turkiye,TR,TUR,Van,Gevas district,38.295858,43.109403,1,0,1,Kurdistan Workers' Party (PKK),0.0,Bombing,Explosives,Remote Trigger,Security,Police_Unit,Turkey,0.0,0.0,6.0,0.0,0.0,0,0.0,UKN
201606150042,2016-06-15,2016-2020,2,2016,6,Jun,15,Eastern,Turkiye,TR,TUR,Hakkari,Altinsu,37.320095,44.55611,1,0,1,Kurdistan Workers' Party (PKK),0.0,Bombing,Explosives,UKN,Security,Military_Vehicle,Turkey,0.0,0.0,3.0,0.0,0.0,0,0.0,UKN
201606150050,2016-06-15,2016-2020,2,2016,6,Jun,15,Eastern,Turkiye,TR,TUR,Mus,Kizilagac,38.778978,41.321856,1,0,UKN,Kurdistan Workers' Party (PKK),0.0,Armed Assault,Firearms,(Semi)Automatic Rifle,Security,Military_Facility,Turkey,1.0,0.0,1.0,0.0,0.0,0,0.0,UKN
201606150051,2016-06-15,2016-2020,2,2016,6,Jun,15,Eastern,Turkiye,TR,TUR,Hakkari,Umurlu,37.06979,44.241568,1,0,0,Kurdistan Workers' Party (PKK),0.0,Bombing,Explosives,Projectile,Security,Paramilitary,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606160026,2016-06-16,2016-2020,2,2016,6,Jun,16,Northern,United Kingdom,GB,GBR,England,Birstall,53.734986,-1.663084,1,0,0,Neo-Nazi extremists,1.0,Assassination,Firearms,UKN,Government,Political_Assembly,Great Britain,1.0,0.0,1.0,0.0,0.0,0,0.0,UKN
201606160037,2016-06-16,2016-2020,2,2016,6,Jun,16,Northern,United Kingdom,GB,GBR,Northern Ireland,Londonderry,55.011561,-7.312044,0,0,0,Dissident Republicans,0.0,Bombing,Explosives,Pipe Bomb,UKN,UKN,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606160047,2016-06-16,2016-2020,2,2016,6,Jun,16,Eastern,Russia,RU,RUS,Dagestan,Suleyman-Stalsky district,41.631014,48.111067,1,0,0,UKN,0.0,Armed Assault,Firearms,UKN,Security,Military_Personnel,Russia,5.0,4.0,2.0,0.0,0.0,0,0.0,UKN
201606170021,2016-06-17,2016-2020,2,2016,6,Jun,17,Eastern,Russia,RU,RUS,Dagestan,Makhachkala,42.985418,47.450668,1,0,0,UKN,0.0,Bombing,Explosives,UKN,Security,Police_Unit,Russia,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606170026,2016-06-17,2016-2020,2,2016,6,Jun,17,Eastern,Turkiye,TR,TUR,Hatay,Gorentas,35.917709,36.149529,1,0,UKN,UKN,0.0,Bombing,Explosives,Projectile,Civilian,Built-up_Area,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606170034,2016-06-17,2016-2020,2,2016,6,Jun,17,Eastern,Turkiye,TR,TUR,Istanbul,Istanbul,41.106178,28.689863,1,0,1,UKN,0.0,Unarmed Assault,Melee,Blunt Object,Civilian,Retail_Facility,Turkey,0.0,0.0,1.0,0.0,0.0,0,0.0,UKN
201606170036,2016-06-17,2016-2020,2,2016,6,Jun,17,Eastern,Russia,RU,RUS,Dagestan,Tabasaransky district,41.941223,48.040833,1,0,0,UKN,0.0,Armed Assault,Firearms,UKN,Security,Police_Personnel,Russia,2.0,0.0,4.0,0.0,0.0,0,0.0,UKN
201606180033,2016-06-18,2016-2020,2,2016,6,Jun,18,Southern,Greece,GR,GRC,Central Macedonia,Thessaloniki,40.620662,22.951999,1,0,1,UKN,0.0,Armed Assault,Incendiary,Molotov Cocktail/Petrol Bomb,Government,Diplomatic_Facility,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606190037,2016-06-19,2016-2020,2,2016,6,Jun,19,Eastern,Turkiye,TR,TUR,Van,Ipekyolu district,38.602734,43.377666,1,0,1,Kurdistan Workers' Party (PKK),0.0,Bombing,Explosives,UKN,Education,Educational_Facility,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606190041,2016-06-19,2016-2020,2,2016,6,Jun,19,Southern,Greece,GR,GRC,Attica,Athens,37.997492,23.762727,1,0,1,UKN,0.0,Armed Assault,Incendiary,Molotov Cocktail/Petrol Bomb,Government,Gov_Facility,Greece,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606190042,2016-06-19,2016-2020,2,2016,6,Jun,19,Southern,Greece,GR,GRC,Attica,Athens,37.997492,23.762727,0,0,UKN,UKN,0.0,Armed Assault,Incendiary,Molotov Cocktail/Petrol Bomb,Security,Police_Unit,Greece,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606210021,2016-06-21,2016-2020,2,2016,6,Jun,21,Eastern,Turkiye,TR,TUR,Diyarbakir,Ergani,38.268035,39.761729,0,0,0,UKN,0.0,Bombing,Explosives,Vehicle,UKN,UKN,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606210047,2016-06-21,2016-2020,2,2016,6,Jun,21,Western,France,FR,FRA,Ile-de-France,Paris,48.856642,2.34233,1,0,1,UKN,0.0,Infrastructure Attack,Incendiary,Molotov Cocktail/Petrol Bomb,Government,Diplomatic_Facility,Republic of the Congo,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606210053,2016-06-21,2016-2020,2,2016,6,Jun,21,Eastern,Turkiye,TR,TUR,Sirnak,Beytussebap district,37.574109,43.16433,1,0,0,Kurdistan Workers' Party (PKK),0.0,Armed Assault,Firearms,UKN,Security,Police_Unit,Turkey,0.0,0.0,3.0,0.0,0.0,0,0.0,UKN
201606210059,2016-06-21,2016-2020,2,2016,6,Jun,21,Eastern,Turkiye,TR,TUR,Van,Caldiran district,39.331293,43.887692,0,0,0,Kurdistan Workers' Party (PKK),0.0,Armed Assault,Firearms,UKN,Security,Military_Personnel,Turkey,2.0,2.0,0.0,0.0,0.0,0,0.0,UKN
201606210061,2016-06-21,2016-2020,2,2016,6,Jun,21,Eastern,Turkiye,TR,TUR,Istanbul,Istanbul,41.106178,28.689863,0,1,0,Islamic State of Iraq and the Levant (ISIL),0.0,Bombing,Explosives,Suicide Vest,UKN,UKN,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606220038,2016-06-22,2016-2020,2,2016,6,Jun,22,Eastern,Russia,RU,RUS,Dagestan,Teletl,42.430031,46.735355,1,0,1,Shamil Group,0.0,Barricade Hostage,Incendiary,Arson/Fire,Education,Educational_Facility,Russia,0.0,0.0,1.0,0.0,1.0,1.0,UKN,0.0
201606220047,2016-06-22,2016-2020,2,2016,6,Jun,22,Eastern,Turkiye,TR,TUR,Bitlis,Tatvan,38.479587,42.30915,1,0,0,Kurdistan Workers' Party (PKK),0.0,Armed Assault,Explosives,Projectile,Security,Police_Facility,Turkey,4.0,3.0,2.0,0.0,0.0,0,0.0,UKN
201606220048,2016-06-22,2016-2020,2,2016,6,Jun,22,Eastern,Turkiye,TR,TUR,Izmir,Bayindir,38.220221,27.646234,1,0,UKN,Kurdistan Workers' Party (PKK),0.0,Bombing,Explosives,Projectile,Security,Police_Facility,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606220049,2016-06-22,2016-2020,2,2016,6,Jun,22,Eastern,Turkiye,TR,TUR,Izmir,Bayindir,38.220221,27.646234,1,0,1,Kurdistan Workers' Party (PKK),0.0,Bombing,Explosives,Projectile,Security,Police_Facility,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606220050,2016-06-22,2016-2020,2,2016,6,Jun,22,Eastern,Turkiye,TR,TUR,Izmir,Bayindir,38.220221,27.646234,1,0,1,Kurdistan Workers' Party (PKK),0.0,Bombing,Explosives,Projectile,Security,Police_Facility,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606230018,2016-06-23,2016-2020,2,2016,6,Jun,23,Eastern,Turkiye,TR,TUR,Mardin,Omerli,37.401493,40.954371,1,0,1,Kurdistan Workers' Party (PKK),0.0,Bombing,Explosives,Vehicle,Security,Military_Facility,Turkey,1.0,0.0,2.0,0.0,0.0,0,0.0,UKN
201606230024,2016-06-23,2016-2020,2,2016,6,Jun,23,Southern,Greece,GR,GRC,Central Macedonia,Thessaloniki,40.620662,22.951999,1,0,1,Les Casseurs,1.0,Infrastructure Attack,Incendiary,Arson/Fire,Civilian,Retail_Facility,France,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606230047,2016-06-23,2016-2020,2,2016,6,Jun,23,Western,Netherlands,NL,NLD,South Holland,Dodrecht,51.813298,4.690093,1,0,0,Kurdistan Workers' Party (PKK),0.0,Armed Assault,Firearms,UKN,Civilian,Labor_Union,Netherlands,0.0,0.0,2.0,0.0,0.0,0,0.0,UKN
201606230050,2016-06-23,2016-2020,2,2016,6,Jun,23,Western,Netherlands,NL,NLD,South Holland,Dordrecht,51.813298,4.690093,1,0,1,Kurdistan Workers' Party (PKK),0.0,Infrastructure Attack,Melee,Blunt Object,Religious,Religious_Site,Netherlands,0.0,0.0,2.0,0.0,0.0,0,0.0,UKN
201606240064,2016-06-24,2016-2020,2,2016,6,Jun,24,Eastern,Turkiye,TR,TUR,Mardin,Sogukkuyu,37.364394,40.269345,1,0,0,Kurdistan Workers' Party (PKK),0.0,Armed Assault,Firearms,UKN,Security,Military_Facility,Turkey,2.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606240065,2016-06-24,2016-2020,2,2016,6,Jun,24,Eastern,Turkiye,TR,TUR,Hakkari,UKN,37.577427,43.736782,1,0,0,Kurdistan Workers' Party (PKK),0.0,Bombing,Explosives,UKN,Security,Military_Vehicle,Turkey,4.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606240076,2016-06-24,2016-2020,2,2016,6,Jun,24,Eastern,Turkiye,TR,TUR,Adiyaman,Komur,37.8679,38.4297,1,0,1,Kurdistan Workers' Party (PKK),0.0,Armed Assault,Firearms,UKN,Security,Military_Vehicle,Turkey,1.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606260033,2016-06-26,2016-2020,2,2016,6,Jun,26,Eastern,Turkiye,TR,TUR,Hakkari,Daglica,37.373458,44.085682,1,0,0,Kurdistan Workers' Party (PKK),0.0,Armed Assault,Firearms,Rifle/Shotgun,Security,Military_Facility,Turkey,1.0,0.0,1.0,0.0,0.0,0,0.0,UKN
201606260035,2016-06-26,2016-2020,2,2016,6,Jun,26,Northern,United Kingdom,GB,GBR,Northern Ireland,Derrytrasna,54.502991,-6.47212,1,0,1,UKN,0.0,Infrastructure Attack,Incendiary,Arson/Fire,Civilian,Labor_Union,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606270011,2016-06-27,2016-2020,2,2016,6,Jun,27,Eastern,Russia,RU,RUS,Dagestan,Karabudakhkent district,42.65556,47.561069,1,0,0,UKN,0.0,Bombing,Explosives,Vehicle,UKN,UKN,Russia,2.0,2.0,0.0,0.0,0.0,0,0.0,UKN
201606270025,2016-06-27,2016-2020,2,2016,6,Jun,27,Eastern,Turkiye,TR,TUR,Bitlis,UKN,38.400569,42.109502,1,0,1,Kurdistan Workers' Party (PKK),0.0,Bombing,Explosives,UKN,Security,Military_Personnel,Turkey,1.0,0.0,2.0,0.0,0.0,0,0.0,UKN
201606270033,2016-06-27,2016-2020,2,2016,6,Jun,27,Northern,United Kingdom,GB,GBR,England,Walsall,52.573548,-2.004153,1,0,1,UKN,0.0,Armed Assault,Incendiary,Molotov Cocktail/Petrol Bomb,Civilian,Retail_Facility,Great Britain,0.0,0.0,1.0,0.0,0.0,0,0.0,UKN
201606280001,2016-06-28,2016-2020,2,2016,6,Jun,28,Eastern,Turkiye,TR,TUR,Istanbul,Istanbul,41.106178,28.689863,1,1,1,Islamic State of Iraq and the Levant (ISIL),1.0,Bombing,Explosives,Suicide Vest,Transport,Airport_Facility,Turkey,48.0,3.0,235.0,0.0,0.0,0,0.0,UKN
201606280005,2016-06-28,2016-2020,2,2016,6,Jun,28,Eastern,Turkiye,TR,TUR,Diyarbakir,Dicle,38.367179,40.077246,1,0,1,Kurdistan Workers' Party (PKK),0.0,Bombing,Explosives,Vehicle,Security,Police_Unit,Turkey,1.0,0.0,7.0,0.0,0.0,0,0.0,UKN
201606280023,2016-06-28,2016-2020,2,2016,6,Jun,28,Eastern,Turkiye,TR,TUR,Diyarbakir,Bismil district,37.846512,40.661295,1,0,0,Kurdistan Workers' Party (PKK),0.0,Armed Assault,Firearms,UKN,Security,Military_Personnel,Turkey,1.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606280036,2016-06-27,2016-2020,2,2016,6,Jun,27,Eastern,Turkiye,TR,TUR,Hatay,Topraktutan,35.819584,36.151386,1,0,0,UKN,0.0,Bombing,Explosives,Projectile,UKN,UKN,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606290030,2016-06-29,2016-2020,2,2016,6,Jun,29,Southern,Greece,GR,GRC,Peloponnese,Nafplio,37.567694,22.802762,1,0,UKN,UKN,0.0,Bombing,Explosives,UKN,Government,Gov_Facility,Greece,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201606290031,2016-06-29,2016-2020,2,2016,6,Jun,29,Eastern,Turkiye,TR,TUR,Mardin,Derik,37.364657,40.267937,1,0,1,Kurdistan Workers' Party (PKK),0.0,Bombing,Explosives,Remote Trigger,Security,Military_Vehicle,Turkey,2.0,0.0,3.0,0.0,0.0,0,0.0,UKN
201606290032,2016-06-29,2016-2020,2,2016,6,Jun,29,Eastern,Turkiye,TR,TUR,Van,Gurpinar district,38.324672,43.409105,1,0,UKN,Kurdistan Workers' Party (PKK),0.0,Bombing,Explosives,Vehicle,Security,Military_Facility,Turkey,1.0,0.0,4.0,0.0,0.0,0,0.0,UKN
201606290041,2016-06-29,2016-2020,2,2016,6,Jun,29,Northern,United Kingdom,GB,GBR,Northern Ireland,Carrickfergus,54.726403,-5.80974,1,0,0,UKN,0.0,Armed Assault,Firearms,UKN,Civilian,Civilian_Unspec,Northern Ireland,0.0,0.0,1.0,0.0,0.0,0,0.0,UKN
201606300027,2016-06-30,2016-2020,2,2016,6,Jun,30,Eastern,Turkiye,TR,TUR,Bingol,Saggoze,38.614979,40.806745,1,0,1,Kurdistan Workers' Party (PKK),0.0,Armed Assault,Firearms,UKN,Security,Military_Personnel,Turkey,2.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201607020033,2016-07-02,2016-2020,3,2016,7,Jul,2,Eastern,Turkiye,TR,TUR,Sirnak,Beytussebap district,37.570035,43.164264,1,0,0,Kurdistan Workers' Party (PKK),0.0,Armed Assault,Explosives,Projectile,Security,Police_Facility,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201607020049,2016-07-02,2016-2020,3,2016,7,Jul,2,Eastern,Turkiye,TR,TUR,Sirnak,Beytussebap district,37.570035,43.164264,1,0,0,Kurdistan Workers' Party (PKK),0.0,Armed Assault,Explosives,Projectile,Security,Military_Facility,Turkey,1.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201607020050,2016-07-02,2016-2020,3,2016,7,Jul,2,Eastern,Turkiye,TR,TUR,Sirnak,Beytussebap district,37.570035,43.164264,1,0,0,Kurdistan Workers' Party (PKK),0.0,Armed Assault,Explosives,Projectile,Security,Police_Facility,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201607040028,2016-07-03,2016-2020,3,2016,7,Jul,3,Eastern,Turkiye,TR,TUR,Mardin,Kiziltepe,37.193111,40.587036,1,0,0,Kurdistan Workers' Party (PKK),0.0,Bombing,Explosives,UKN,Security,Police_Unit,Turkey,0.0,0.0,3.0,0.0,0.0,0,0.0,UKN
201607040043,2016-07-04,2016-2020,3,2016,7,Jul,4,Eastern,Turkiye,TR,TUR,Tunceli,Kizilcik,38.83349,39.661779,1,0,0,Kurdistan Workers' Party (PKK),0.0,Bombing,Explosives,UKN,Security,Military_Personnel,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201607040047,2016-07-04,2016-2020,3,2016,7,Jul,4,Western,France,FR,FRA,Occitanie,Ouveillan,43.287706,2.96894,1,0,1,Comite d'Action Viticole,1.0,Infrastructure Attack,Incendiary,Arson/Fire,Civilian,Food_Beverage,France,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201607060015,2016-07-06,2016-2020,3,2016,7,Jul,6,Eastern,Turkiye,TR,TUR,Van,Bahcesaray,38.128389,42.804519,1,0,1,Kurdistan Workers' Party (PKK),0.0,Armed Assault,Explosives,Projectile,Government,Gov_Personnel,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201607060017,2016-07-06,2016-2020,3,2016,7,Jul,6,Northern,United Kingdom,GB,GBR,England,Plymouth,50.375457,-4.142656,1,0,1,UKN,1.0,Infrastructure Attack,Incendiary,Arson/Fire,Civilian,Race_Ethnicity,Poland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201607060026,2016-07-06,2016-2020,3,2016,7,Jul,6,Eastern,Turkiye,TR,TUR,Hakkari,UKN,37.582397,43.736277,1,0,0,Kurdistan Workers' Party (PKK),0.0,Hostage Kidnapping,UKN,UKN,Militant,Paramilitary,Turkey,1.0,0.0,0.0,0.0,1.0,1.0,UKN,0.0
201607070029,2016-07-07,2016-2020,3,2016,7,Jul,7,Eastern,Turkiye,TR,TUR,Diyarbakir,Kulp district,38.499275,41.019232,0,0,0,Kurdistan Workers' Party (PKK),0.0,UKN,UKN,UKN,Civilian,Civilian_Unspec,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201607080012,2016-07-08,2016-2020,3,2016,7,Jul,8,Northern,Ireland,IE,IRL,Louth,Dundalk,53.993848,-6.396593,0,0,0,UKN,0.0,Bombing,Explosives,Pipe Bomb,Civilian,Residence,Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201607080014,2016-07-08,2016-2020,3,2016,7,Jul,8,Eastern,Turkiye,TR,TUR,Hakkari,Semdinli district,37.302221,44.57692,0,0,0,Kurdistan Workers' Party (PKK),0.0,Armed Assault,Firearms,(Semi)Automatic Rifle,Security,Military_Facility,Turkey,17.0,17.0,0.0,0.0,0.0,0,0.0,UKN
201607080020,2016-07-08,2016-2020,3,2016,7,Jul,8,Northern,United Kingdom,GB,GBR,England,Norwich,52.63616,1.296504,1,0,1,UKN,0.0,Infrastructure Attack,Incendiary,Arson/Fire,Civilian,Retail_Facility,Great Britain,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201607090016,2016-07-09,2016-2020,3,2016,7,Jul,9,Eastern,Turkiye,TR,TUR,Mardin,Cevizlik,37.385218,40.569641,1,0,UKN,Kurdistan Workers' Party (PKK),1.0,Bombing,Explosives,Vehicle,Security,Military_Facility,Turkey,3.0,0.0,7.0,0.0,0.0,0,0.0,UKN
201607090018,2016-07-09,2016-2020,3,2016,7,Jul,9,Eastern,Turkiye,TR,TUR,Agri,Diyadin district,39.540016,43.677381,1,0,0,Kurdistan Workers' Party (PKK),0.0,Bombing,Explosives,UKN,Civilian,Civilian_Named,Turkey,1.0,0.0,1.0,0.0,0.0,0,0.0,UKN
201607090026,2016-07-09,2016-2020,3,2016,7,Jul,9,Northern,United Kingdom,GB,GBR,Northern Ireland,Londonderry,55.011561,-7.312044,0,0,0,Dissident Republicans,0.0,Bombing,Explosives,UKN,UKN,UKN,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201607090027,2016-07-09,2016-2020,3,2016,7,Jul,9,Northern,United Kingdom,GB,GBR,Northern Ireland,Dunmurry,54.552689,-6.016308,1,0,1,UKN,0.0,Armed Assault,Incendiary,Molotov Cocktail/Petrol Bomb,Transport,Public_Bus,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201607090046,2016-07-09,2016-2020,3,2016,7,Jul,9,Eastern,Turkiye,TR,TUR,Van,Baskale,38.051977,44.014885,0,0,0,Kurdistan Workers' Party (PKK),0.0,Armed Assault,Firearms,UKN,Security,Military_Personnel,Turkey,2.0,2.0,0.0,0.0,0.0,0,0.0,UKN
201607090048,2016-07-09,2016-2020,3,2016,7,Jul,9,Eastern,Turkiye,TR,TUR,Hakkari,Cukurca district,37.245402,43.614584,1,0,1,Kurdistan Workers' Party (PKK),0.0,Bombing,Explosives,Projectile,Security,Military_Facility,Turkey,1.0,0.0,5.0,0.0,0.0,0,0.0,UKN
201607100016,2016-07-10,2016-2020,3,2016,7,Jul,10,Eastern,Turkiye,TR,TUR,Hakkari,Aktutun,37.246584,44.310866,1,0,1,Kurdistan Workers' Party (PKK),1.0,Bombing,Explosives,UKN,Security,Military_Unit,Turkey,5.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201607100017,2016-07-10,2016-2020,3,2016,7,Jul,10,Eastern,Turkiye,TR,TUR,Van,Ercis,39.029039,43.359125,1,0,UKN,Kurdistan Workers' Party (PKK),1.0,Bombing,Explosives,Vehicle,Security,Military_Facility,Turkey,2.0,0.0,15.0,0.0,0.0,0,0.0,UKN
201607110029,2016-07-11,2016-2020,3,2016,7,Jul,11,Northern,United Kingdom,GB,GBR,Northern Ireland,Belfast,54.607711,-5.95621,0,0,0,UKN,0.0,Armed Assault,Incendiary,Molotov Cocktail/Petrol Bomb,Security,Police_Personnel,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201607110039,2016-07-11,2016-2020,3,2016,7,Jul,11,Eastern,Turkiye,TR,TUR,Adana,Adana,36.991245,35.32782,0,1,0,UKN,1.0,Bombing,Explosives,Suicide Vest,Religious,Religious_Site,Turkey,0.0,0.0,1.0,1.0,0.0,0,0.0,UKN
201607120031,2016-07-12,2016-2020,3,2016,7,Jul,12,Northern,United Kingdom,GB,GBR,Northern Ireland,Londonderry,55.011561,-7.312044,1,0,0,UKN,0.0,Unarmed Assault,Melee,UKN,Civilian,Civilian_Unspec,Northern Ireland,0.0,0.0,1.0,0.0,0.0,0,0.0,UKN
201607120035,2016-07-12,2016-2020,3,2016,7,Jul,12,Eastern,Turkiye,TR,TUR,Giresun,Dereli,40.741706,38.451811,1,0,0,Kurdistan Workers' Party (PKK),0.0,Armed Assault,Firearms,UKN,Security,Police_Unit,Turkey,0.0,0.0,1.0,0.0,0.0,0,0.0,UKN
201607120036,2016-07-12,2016-2020,3,2016,7,Jul,12,Eastern,Turkiye,TR,TUR,Giresun,Dereli,40.740084,38.449636,1,0,0,Kurdistan Workers' Party (PKK),0.0,Bombing,Explosives,Pressure Trigger,Security,Police_Personnel,Turkey,0.0,0.0,2.0,0.0,0.0,0,0.0,UKN
201607120040,2016-07-12,2016-2020,3,2016,7,Jul,12,Northern,United Kingdom,GB,GBR,Northern Ireland,Carnlough,54.984562,-5.991789,0,0,0,UKN,0.0,Bombing,Explosives,UKN,UKN,UKN,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201607130040,2016-07-13,2016-2020,3,2016,7,Jul,13,Northern,United Kingdom,GB,GBR,Northern Ireland,Ballycastle,55.205289,-6.253295,1,0,1,UKN,0.0,Infrastructure Attack,Incendiary,Arson/Fire,Civilian,Religious_Group,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201607130047,2016-07-13,2016-2020,3,2016,7,Jul,13,Eastern,Turkiye,TR,TUR,Gaziantep,UKN,37.044872,37.371839,1,0,0,Islamic State of Iraq and the Levant (ISIL),1.0,Armed Assault,Firearms,UKN,Security,Police_Personnel,Turkey,1.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201607140001,2016-07-14,2016-2020,3,2016,7,Jul,14,Western,France,FR,FRA,Provence-Alpes-Cote d'Azur,Nice,43.693611,7.255833,1,0,UKN,Jihadi-inspired extremists,0.0,Armed Assault,Firearms,Handgun,Civilian,Gathering,France,87.0,1.0,433.0,0.0,0.0,0,0.0,UKN
201607140039,2016-07-14,2016-2020,3,2016,7,Jul,14,Eastern,Turkiye,TR,TUR,Agri,Gurbulak,39.41427,44.377483,0,0,0,UKN,0.0,Bombing,Explosives,UKN,UKN,UKN,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201607150029,2016-07-15,2016-2020,3,2016,7,Jul,15,Eastern,Turkiye,TR,TUR,Siirt,Siirt,37.923115,41.944438,1,0,0,Kurdistan Workers' Party (PKK),0.0,Armed Assault,Explosives,Projectile,Security,Military_Facility,Turkey,0.0,0.0,1.0,0.0,0.0,0,0.0,UKN
201607150030,2016-07-15,2016-2020,3,2016,7,Jul,15,Eastern,Turkiye,TR,TUR,Siirt,Siirt,37.923115,41.944438,1,0,0,Kurdistan Workers' Party (PKK),0.0,Armed Assault,Explosives,Projectile,Security,Police_Facility,Turkey,0.0,0.0,1.0,0.0,0.0,0,0.0,UKN
201607150033,2016-07-15,2016-2020,3,2016,7,Jul,15,Eastern,Turkiye,TR,TUR,Kastamonu,UKN,41.41061,33.700055,0,0,0,Peace at Home Council,1.0,Armed Assault,Firearms,UKN,Government,Political_Assembly,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
